doc_id,date,iin,region,service_type,service,amount_kzt,channel,status,days_overdue,is_flagged,flag_reason,direction
D00962,2026-09-17,990035300035,Костанайская,Пошлина,Пошлина за загранпаспорт,4424,Банк,Просрочено,80,0,,В бюджет
D00963,2026-09-17,990046300046,Алматы,Субсидия,Жилищная помощь,141653,ЦОН,На рассмотрении,0,0,,Из бюджета
D00964,2026-09-17,990074300074,Жамбылская,Пошлина,Госпошлина за регистрацию авто,27141,Мобильное приложение,Просрочено,200,0,,В бюджет
D00965,2026-09-17,990089300089,Атырауская,Пособие,Адресная социальная помощь,70483,eGov,Назначено,0,0,,Из бюджета
D00966,2026-09-17,990091300091,Мангистауская,Пошлина,Госпошлина за регистрацию авто,11823,eGov,Оплачено,0,0,,В бюджет
D00967,2026-09-17,990091300091,Мангистауская,Пошлина,Пошлина за регистрацию недвижимости,29123,eGov,Просрочено,108,0,,В бюджет
D00968,2026-09-18,990115300115,Алматинская,Налог,Налог на транспорт,21718,eGov,Оплачено,0,0,,В бюджет
D00969,2026-09-19,990007300007,Атырауская,Пошлина,Госпошлина за регистрацию авто,9070,ЦОН,Оплачено,0,0,,В бюджет
D00970,2026-09-19,990009300009,Павлодарская,Налог,Земельный налог,94974,Мобильное приложение,Оплачено,0,0,,В бюджет
D00971,2026-09-19,990027300027,Акмолинская,Субсидия,Агросубсидия,383951,Банк,Назначено,0,0,,Из бюджета
D00972,2026-09-19,990030300030,Шымкент,Субсидия,Агросубсидия,322915,ЦОН,Отказано,0,0,,Из бюджета
D00973,2026-09-19,990048300048,Жамбылская,Субсидия,Агросубсидия,42515,eGov,Назначено,0,0,,Из бюджета
D00974,2026-09-19,990083300083,Кызылординская,Налог,Налог на транспорт,48800,eGov,Просрочено,32,0,,В бюджет
D00975,2026-09-19,990095300095,Восточно-Казахстанская,Пошлина,Пошлина за загранпаспорт,23721,Банк,Оплачено,0,0,,В бюджет
D00976,2026-09-19,990109300109,Шымкент,Субсидия,Агросубсидия,208720,ЦОН,На рассмотрении,0,0,,Из бюджета
D00977,2026-09-19,990084300084,Кызылординская,Субсидия,Жилищная помощь,63078,ЦОН,Отказано,0,1,Отказ по субсидии: в регионе доля отказов заметно выше средней,Из бюджета
D00978,2026-09-20,990005300005,Алматы,Пособие,Адресная социальная помощь,132980,eGov,Отказано,0,0,,Из бюджета
D00979,2026-09-20,990007300007,Атырауская,Субсидия,Жилищная помощь,55353,eGov,Назначено,0,0,,Из бюджета
D00980,2026-09-20,990019300019,Атырауская,Штраф,Штраф за превышение скорости,18219,eGov,Просрочено,69,0,,В бюджет
D00981,2026-09-20,990021300021,Актюбинская,Субсидия,Агросубсидия,59717,Банк,Отказано,0,0,,Из бюджета
D00982,2026-09-20,990028300028,Павлодарская,Субсидия,Жилищная помощь,87565,eGov,Назначено,0,0,,Из бюджета
D00983,2026-09-20,990044300044,Северо-Казахстанская,Субсидия,Субсидия на коммунальные услуги,238647,Мобильное приложение,Отказано,0,0,,Из бюджета
D00984,2026-09-20,990091300091,Мангистауская,Пошлина,Пошлина за загранпаспорт,22027,Мобильное приложение,Ожидает оплаты,0,0,,В бюджет
D00985,2026-09-21,990001300001,Акмолинская,Штраф,Штраф за превышение скорости,22558,eGov,Оплачено,0,0,,В бюджет
D00986,2026-09-21,990010300010,Алматы,Штраф,Штраф за превышение скорости,47840,Мобильное приложение,Просрочено,37,0,,В бюджет
D00987,2026-09-21,990023300023,Костанайская,Пособие,Пособие по уходу за ребёнком,119269,ЦОН,Назначено,0,0,,Из бюджета
D00988,2026-09-21,990041300041,Павлодарская,Пошлина,Пошлина за регистрацию недвижимости,11256,Банк,Ожидает оплаты,0,0,,В бюджет
D00989,2026-09-21,990053300053,Атырауская,Субсидия,Субсидия на коммунальные услуги,168424,Мобильное приложение,Назначено,0,0,,Из бюджета
D00990,2026-09-21,990054300054,Шымкент,Налог,Налог на транспорт,102656,eGov,Оплачено,0,0,,В бюджет
D00991,2026-09-21,990057300057,Алматы,Пошлина,Пошлина за регистрацию недвижимости,10680,ЦОН,Оплачено,0,0,,В бюджет
D00992,2026-09-21,990092300092,Алматинская,Пособие,Пособие по инвалидности,92411,eGov,Назначено,0,0,,Из бюджета
D00993,2026-09-22,990003300003,Костанайская,Пособие,Пособие по инвалидности,132597,eGov,На рассмотрении,0,0,,Из бюджета
D00994,2026-09-22,990073300073,Атырауская,Штраф,Штраф за парковку,55461,eGov,Оплачено,0,0,,В бюджет
D00995,2026-09-22,990073300073,Атырауская,Пошлина,Пошлина за загранпаспорт,20070,eGov,Оплачено,0,0,,В бюджет
D00996,2026-09-22,990075300075,Атырауская,Налог,Налог на имущество,90206,ЦОН,Ожидает оплаты,0,0,,В бюджет
D00997,2026-09-22,990093300093,Туркестанская,Субсидия,Агросубсидия,165288,Банк,Отказано,0,0,,Из бюджета
D00998,2026-09-22,990096300096,Алматинская,Пособие,Адресная социальная помощь,145155,Мобильное приложение,Назначено,0,0,,Из бюджета
